SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SEX_CODE_CD,RACE_CODE_CD,WEAPON_I,DRUG_I,AGE_GROUP,AGE_TO,STOP_ORDER_NO,PAROLEE_I,LATEST_DATE,LATEST_DIST,MAJORITY_DIST,DLST,LATEST_DIST_RES,WEAPONS_ARR_CNT,LATEST_WEAPON_ARR_DATE,NARCOTICS_ARR_CNT,LATEST_NARCOTIC_ARR_DATE,IDOC_RES_CITY,IDOC_RES_STATE_CODE,IDOC_RES_ZIP_CODE,IDOC_CPD_DIST,CPD_ARREST_I,DOMESTIC_ARR_CNT,LATEST_DOMESTIC_ARR_DATE,AGE_CURR,SSL_LAST_PTV_DATE,TRAP_STATUS,RAW_SSL_SCORE,HEAT_SCORE,RAW_HEAT_SCORE,STATUS_I,PRE_RAW_HEAT_SCORE,TRAP_FLAGS,SSL_FLAGS,LATITUDE,LONGITUDE,CENSUS_TRACT,COMMUNITY_AREA,LOCATION,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards
406,less than 20,1,1,0,1,2,-0.8,0,M,BLK,Y,Y,less than 20,less than 20,,,2016,31,3,,4,2,2011,2,2016,CHICAGO,IL,60620,,N,,,20-30,2013,3,0.10948,406,0.10948,Y,10948,3,,,,, ,,,,,,
406,less than 20,1,1,0,1,0,0.3,0,M,BLK,Y,N,less than 20,less than 20,,,2016,31,3,IL,6,1,2012,,,,,,,N,1,2015,less than 20,2013,,0.10938,406,0.10938,Y,10938,,,,,, ,,,,,,
406,less than 20,0,0,1,1,3,0.5,0,M,WWH,N,Y,less than 20,less than 20,,,2015,31,10,,10,,,2,2014,,,,,N,,,less than 20,,,0.10952,406,0.10952,Y,10952,,,,,, ,,,,,,
406,20-30,1,1,1,1,1,0.4,1,M,BLK,Y,Y,20-30,20-30,,,2016,31,6,,22,2,2016,2,2014,,,,,N,,,20-30,2012,,0.10953,406,0.10953,Y,10953,,,,,, ,,,,,,
406,20-30,1,2,0,1,1,0.4,0,M,WWH,N,Y,20-30,20-30,,,2016,31,9,,9,,,1,2015,,,,,N,,,20-30,2016,,0.10942,406,0.10942,Y,10942,,,,,, ,,,,,,
406,less than 20,1,1,1,0,0,0.3,0,M,BLK,N,N,less than 20,less than 20,,,2015,4,4,,2,,,,,,,,,Y,,,less than 20,2015,,0.10938,406,0.10938,Y,10938,,,41.73524098,-87.5757302,17031480100,CALUMET HEIGHTS,"(41.735241, -87.57573)",44,21202,25,473,35
406,20-30,2,2,0,1,1,-0.8,0,M,BLK,N,Y,20-30,20-30,,,2015,11,11,IL,10,,,9,2013,,,,,Y,,,20-30,2015,,0.10943,406,0.10943,Y,10943,,,41.8679361,-87.72274886,17031843000,NORTH LAWNDALE,"(41.867936, -87.722749)",30,21572,30,98,14
406,20-30,1,2,0,1,0,0.1,0,M,WWH,N,N,20-30,20-30,,,2015,9,9,,9,,,,,,,,,Y,1,2014,20-30,2015,,0.10942,406,0.10942,Y,10942,,,41.8161778,-87.67510199,17031610300,NEW CITY,"(41.816178, -87.675102)",59,14924,37,706,1
406,less than 20,0,0,2,1,0,2.1,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,1,,8,,,,,,,,,Y,1,2016,less than 20,,,0.10948,406,0.10948,Y,10948,,,41.75838549,-87.56278598,17031431302,SOUTH SHORE,"(41.758385, -87.562786)",39,22538,24,245,37
406,less than 20,0,0,3,1,2,0.3,0,M,BLK,Y,Y,less than 20,less than 20,,,2016,7,9,,7,1,2016,1,2013,,,,,Y,,,less than 20,,,0.10943,406,0.10943,Y,10943,,,41.7904248,-87.66206265,17031670200,WEST ENGLEWOOD,"(41.790425, -87.662063)",65,22257,23,384,2
406,20-30,0,0,0,0,1,-0.2,0,F,BLK,N,Y,20-30,20-30,,,2016,18,18,IL,18,,,2,2016,,,,,Y,,,20-30,,,0.1095,406,0.1095,Y,10950,,,41.89799007,-87.64148704,17031081900,NEAR NORTH SIDE,"(41.89799, -87.641487)",37,14926,54,617,46
406,less than 20,0,2,0,0,0,-0.3,0,M,BLK,N,N,less than 20,less than 20,,,2012,18,12,,12,,,,,,,,,Y,,,20-30,2016,,0.10946,406,0.10946,Y,10946,,,41.90022074,-87.62910489,17031081100,NEAR NORTH SIDE,"(41.900221, -87.629105)",37,14926,54,230,11
406,less than 20,0,0,1,0,0,0.8,0,M,BLK,N,N,less than 20,less than 20,,,2016,5,2,,5,,,,,,,,,Y,,,less than 20,,,0.10951,406,0.10951,Y,10951,,,41.67039113,-87.61899517,17031530600,WEST PULLMAN,"(41.670391, -87.618995)",50,21861,19,504,43
406,less than 20,0,0,0,0,5,0.4,0,M,BLK,N,Y,less than 20,less than 20,,,2015,15,15,,12,,,5,2015,,,,,Y,,,less than 20,,,0.10946,406,0.10946,Y,10946,,,41.88414362,-87.74788851,17031251800,AUSTIN,"(41.884144, -87.747889)",26,22216,32,696,23
406,20-30,1,2,1,1,0,-0.5,0,M,BLK,N,Y,20-30,20-30,,,2016,6,6,,6,,,1,2010,,,,,Y,,,20-30,2014,,0.10944,406,0.10944,Y,10944,,,41.74766007,-87.66094336,17031710600,AUBURN GRESHAM,"(41.74766, -87.660943)",70,21554,59,558,13
406,less than 20,0,0,4,1,0,-0.1,0,M,BLK,N,N,less than 20,less than 20,,,2016,8,8,,9,,,,,,,,,Y,,,less than 20,,,0.10948,406,0.10948,Y,10948,,,41.76810406,-87.6979987,17031660900,CHICAGO LAWN,"(41.768104, -87.697999)",64,21867,58,383,31
406,20-30,0,2,1,1,2,-0.1,1,M,BLK,Y,Y,20-30,20-30,,,2014,10,10,,15,2,2012,2,2014,,,,,Y,,,20-30,,,0.10953,406,0.10953,Y,10953,,,41.86257753,-87.72018511,17031838700,NORTH LAWNDALE,"(41.862578, -87.720185)",30,21569,57,33,14
406,less than 20,0,1,1,1,0,-0.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,6,6,,6,,,,,,,,,Y,,,less than 20,,,0.10952,406,0.10952,Y,10952,,,41.75468109,-87.61984715,17031691300,GREATER GRAND CROSSING,"(41.754681, -87.619847)",67,21546,61,475,32
406,20-30,0,0,3,1,2,0.1,2,M,BLK,Y,Y,20-30,20-30,,Y,2016,3,3,,3,2,2012,1,2016,CHICAGO,IL,60628,,Y,,,20-30,2011,4,0.10941,406,0.10941,Y,10941,,,41.76630656,-87.59942119,17031841800,GREATER GRAND CROSSING,"(41.766307, -87.599421)",67,22260,60,121,33
406,less than 20,1,1,2,0,0,-0.2,0,M,BLK,Y,N,less than 20,less than 20,,,2014,3,3,,4,1,2016,,,,,,,Y,,,less than 20,2015,,0.1095,406,0.1095,Y,10950,,,41.76630656,-87.59942119,17031841800,GREATER GRAND CROSSING,"(41.766307, -87.599421)",67,22260,60,121,33
406,20-30,1,1,1,1,0,0.3,1,M,BLK,Y,Y,20-30,20-30,,Y,2015,18,3,IL,3,1,2013,1,2010,CHICAGO,IL,60608,,Y,1,2008,20-30,2015,4,0.10955,406,0.10955,Y,10955,,,41.90026557,-87.63210893,17031081000,NEAR NORTH SIDE,"(41.900266, -87.632109)",37,14926,54,310,11
406,20-30,1,2,1,1,1,-0.8,0,M,BLK,N,N,20-30,20-30,,,2014,8,8,IL,8,,,,,,,,,Y,,,20-30,2015,3,0.10944,406,0.10944,Y,10944,,,41.78284948,-87.68604923,17031835000,CHICAGO LAWN,"(41.782849, -87.686049)",64,21867,58,111,2
406,less than 20,0,0,2,1,1,1.6,0,M,BLK,N,Y,less than 20,less than 20,,,2016,15,11,,15,,,1,2015,,,,,Y,,,less than 20,,,0.10947,406,0.10947,Y,10947,,,41.89140651,-87.75180372,17031251600,AUSTIN,"(41.891407, -87.751804)",26,22216,32,694,45
406,less than 20,2,1,1,1,0,0,0,M,BLK,N,N,less than 20,less than 20,,,2016,7,7,,7,,,,,,,,,Y,,,less than 20,2016,,0.10949,406,0.10949,Y,10949,,,41.78363371,-87.64508825,17031834800,ENGLEWOOD,"(41.783634, -87.645088)",66,21559,11,22,2
406,less than 20,0,0,1,1,1,0,0,M,BLK,N,N,less than 20,less than 20,,,2015,3,7,,3,,,,,,,,,Y,,,less than 20,,,0.10948,406,0.10948,Y,10948,,,41.7828633,-87.62055801,17031400800,WASHINGTON PARK,"(41.782863, -87.620558)",7,22260,60,404,4
406,less than 20,1,1,2,1,1,-3.2,1,M,BLK,Y,N,less than 20,less than 20,,Y,2016,6,5,IL,6,1,2014,,,CHICAGO,IL,60619,,Y,,,less than 20,2016,4,0.10938,406,0.10938,Y,10938,,,41.72538131,-87.61914799,17031490300,ROSELAND,"(41.725381, -87.619148)",45,21546,61,554,43
406,30-40,0,1,0,0,1,-0.3,0,F,WWH,N,N,30-40,30-40,,,2013,14,14,IL,12,,,,,,,,,Y,,,30-40,,,0.10939,406,0.10939,Y,10939,,,41.91563878,-87.70447981,17031222600,LOGAN SQUARE,"(41.915639, -87.70448)",23,22535,1,386,41
406,less than 20,0,0,3,0,0,0.5,0,M,BLK,N,N,less than 20,less than 20,,,2016,9,1,,31,,,,,,,,,Y,,,less than 20,,,0.10947,406,0.10947,Y,10947,,,41.85099349,-87.63510823,17031841100,ARMOUR SQUARE,"(41.850993, -87.635108)",35,21194,40,3,26
406,less than 20,0,0,2,1,1,0.9,1,M,BLK,Y,N,less than 20,less than 20,,,2016,6,22,,31,1,2016,,,,,,,Y,,,less than 20,,,0.10954,406,0.10954,Y,10954,,,41.74783672,-87.6488126,17031710800,AUBURN GRESHAM,"(41.747837, -87.648813)",70,21554,59,487,13
406,20-30,0,2,1,0,0,0.3,1,M,WWH,N,N,20-30,20-30,,,2016,17,19,IL,19,,,,,,,,,Y,1,2012,20-30,2010,,0.10946,406,0.10946,Y,10946,,,41.94269946,-87.73100232,17031161300,IRVING PARK,"(41.942699, -87.731002)",16,22618,21,329,21
406,20-30,0,0,0,1,1,0.8,0,M,BLK,Y,Y,20-30,20-30,,,2016,20,20,IL,19,1,2010,3,2016,CHICAGO,IL,60619,,Y,1,2014,20-30,,,0.10949,406,0.10949,Y,10949,,20,41.97270924,-87.65734102,17031031200,UPTOWN,"(41.972709, -87.657341)",31,22616,15,634,16
406,20-30,2,2,0,1,0,-0.3,0,M,BLK,N,Y,20-30,20-30,,,2013,4,4,,4,,,2,2008,,,,,Y,,,20-30,2015,,0.10942,406,0.10942,Y,10942,,,41.74708409,-87.5573879,17031460302,SOUTH CHICAGO,"(41.747084, -87.557388)",42,21202,25,244,37
406,less than 20,0,0,1,0,5,1.4,0,M,BLK,N,Y,less than 20,less than 20,,,2016,4,1,,1,,,1,2015,,,,,Y,1,2013,less than 20,,,0.10942,406,0.10942,Y,10942,,,41.7555676,-87.58360697,17031834200,SOUTH SHORE,"(41.755568, -87.583607)",39,22538,24,188,35
406,20-30,0,0,2,0,0,0,2,M,BLK,Y,N,20-30,20-30,,,2015,6,6,IL,4,2,2015,,,,,,,Y,,,20-30,,,0.10954,406,0.10954,Y,10954,,,41.75468109,-87.61984715,17031691300,GREATER GRAND CROSSING,"(41.754681, -87.619847)",67,21546,61,475,32
406,less than 20,0,0,2,1,8,-0.9,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,IL,11,,,9,2015,,,,,Y,,,less than 20,,,0.10951,406,0.10951,Y,10951,,,41.88421458,-87.73804113,17031260400,WEST GARFIELD PARK,"(41.884215, -87.738041)",27,21572,30,732,23
406,less than 20,1,1,2,1,2,-0.8,0,M,BLK,N,Y,less than 20,less than 20,,,2013,12,7,,7,,,1,2012,,,,,Y,,,20-30,2013,3,0.10945,406,0.10945,Y,10945,,,41.87041569,-87.67507937,17031838200,NEAR WEST SIDE,"(41.870416, -87.675079)",29,21184,28,5,46
406,less than 20,1,2,0,1,0,-0.8,0,M,WWH,Y,Y,less than 20,less than 20,,,2015,12,12,IL,12,1,2011,1,2011,,,,,Y,2,2014,less than 20,2012,,0.10938,406,0.10938,Y,10938,,12,41.85593372,-87.66857375,17031310800,LOWER WEST SIDE,"(41.855934, -87.668574)",33,14920,43,343,26
406,less than 20,0,0,0,1,0,-0.3,0,M,BLK,N,N,less than 20,less than 20,,,2015,6,2,,2,,,,,,,,,Y,,,less than 20,,,0.10938,406,0.10938,Y,10938,,,41.75484549,-87.61016852,17031691400,GREATER GRAND CROSSING,"(41.754845, -87.610169)",67,21546,61,496,32
406,less than 20,0,2,1,1,0,-1.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,7,6,,7,,,,,,,,,Y,,,less than 20,,,0.10938,406,0.10938,Y,10938,,,41.76866905,-87.62901404,17031690300,GREATER GRAND CROSSING,"(41.768669, -87.629014)",67,21559,11,513,32
406,less than 20,0,0,1,0,0,0.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,7,7,,6,,,,,,,,,Y,,,less than 20,,,0.10951,406,0.10951,Y,10951,,,41.76118071,-87.6398423,17031681300,ENGLEWOOD,"(41.761181, -87.639842)",66,21559,11,511,32
406,less than 20,0,0,3,1,1,-0.5,3,M,WWH,Y,N,less than 20,less than 20,,,2015,20,16,IL,17,2,2014,,,,,,,Y,,,less than 20,,,0.10946,406,0.10946,Y,10946,,16,41.97206674,-87.68608163,17031040401,LINCOLN SQUARE,"(41.972067, -87.686082)",6,21849,20,54,24
406,less than 20,0,1,1,0,0,-0.1,0,F,BLK,N,N,less than 20,less than 20,,,2014,6,6,,22,,,,,,,,,Y,,,less than 20,,,0.1095,406,0.1095,Y,10950,,,41.74247582,-87.63004044,17031842400,CHATHAM,"(41.742476, -87.63004)",40,21554,59,1,13
406,less than 20,1,1,1,1,3,-3.3,0,M,BLK,N,Y,less than 20,less than 20,,,2015,10,10,,11,,,4,2015,,,,,Y,,,less than 20,2015,,0.10946,406,0.10946,Y,10946,,,41.86257753,-87.72018511,17031838700,NORTH LAWNDALE,"(41.862578, -87.720185)",30,21569,57,33,14
406,less than 20,0,1,1,1,0,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2015,22,22,,22,,,,,,,,,Y,,,less than 20,2016,,0.10941,406,0.10941,Y,10941,,,41.71060029,-87.65048573,17031730600,WASHINGTON HEIGHTS,"(41.7106, -87.650486)",72,22212,13,594,22
406,20-30,1,1,0,1,3,-1,0,M,BLK,N,N,20-30,20-30,,Y,2014,5,5,,5,,,,,CHICAGO,IL,60628,,Y,,,20-30,2016,,0.10949,406,0.10949,Y,10949,,,41.70328008,-87.61532621,17031490902,ROSELAND,"(41.70328, -87.615326)",45,21861,19,236,43
406,less than 20,0,0,1,1,3,2.2,1,M,BLK,N,Y,less than 20,less than 20,,,2016,24,24,,3,,,2,2016,,,,,Y,,,less than 20,,,0.10943,406,0.10943,Y,10943,,,42.02125634,-87.66983164,17031010100,ROGERS PARK,"(42.021256, -87.669832)",10,21853,9,340,5
406,less than 20,0,0,3,1,1,1.5,0,M,BLK,Y,N,less than 20,less than 20,,,2016,9,9,,2,1,2015,,,,,,,Y,,,less than 20,,,0.10938,406,0.10938,Y,10938,,,41.82742782,-87.63252151,17031340600,ARMOUR SQUARE,"(41.827428, -87.632522)",35,14924,37,296,9
406,less than 20,1,1,0,1,5,0,0,M,BLK,N,N,less than 20,less than 20,,Y,2016,15,17,,15,,,,,CHICAGO,IL,60607,,Y,,,20-30,2016,,0.10939,406,0.10939,Y,10939,,,41.88414362,-87.74788851,17031251800,AUSTIN,"(41.884144, -87.747889)",26,22216,32,696,23
406,less than 20,0,1,2,1,3,0.4,0,M,WWH,N,Y,less than 20,less than 20,,,2016,25,25,,25,,,1,2016,,,,,Y,,,20-30,,,0.10941,406,0.10941,Y,10941,,,41.92616304,-87.76103954,17031190702,BELMONT CRAGIN,"(41.926163, -87.76104)",19,22615,2,80,21
406,less than 20,1,1,2,1,1,-0.5,1,M,BLK,Y,Y,less than 20,less than 20,,Y,2013,22,22,,22,1,2013,1,2012,CHICAGO,IL,60620,,Y,,,20-30,2013,4,0.10955,406,0.10955,Y,10955,,,41.72686262,-87.65790156,17031730201,WASHINGTON HEIGHTS,"(41.726863, -87.657902)",72,21554,59,195,13
406,less than 20,1,1,1,1,2,0.1,0,M,BLK,Y,Y,less than 20,less than 20,,,2015,10,11,,11,1,2012,7,2014,,,,,Y,,,less than 20,2014,3,0.10945,406,0.10945,Y,10945,,,41.86257753,-87.72018511,17031838700,NORTH LAWNDALE,"(41.862578, -87.720185)",30,21569,57,33,14
406,less than 20,0,0,2,0,3,1.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,6,,6,,,1,2016,,,,,Y,,,less than 20,,,0.10953,406,0.10953,Y,10953,,,41.89869729,-87.70880592,17031836600,HUMBOLDT PARK,"(41.898697, -87.708806)",24,4299,5,150,46
406,20-30,1,2,0,1,0,0.2,0,M,BLK,N,Y,20-30,20-30,,,2016,9,11,,12,,,1,2011,,,,,Y,,,20-30,2016,,0.10955,406,0.10955,Y,10955,,,41.79791281,-87.64768081,17031612100,NEW CITY,"(41.797913, -87.647681)",59,14924,37,768,4
406,less than 20,1,1,1,1,1,-0.6,1,M,WWH,Y,N,less than 20,less than 20,,,2015,25,25,,25,2,2015,,,,,,,Y,,,less than 20,2013,,0.10953,406,0.10953,Y,10953,,,41.92015218,-87.78026545,17031191301,BELMONT CRAGIN,"(41.920152, -87.780265)",19,22615,2,77,44
406,20-30,0,2,2,1,0,-0.8,1,M,WWH,N,N,20-30,20-30,,,2016,4,4,,4,,,,,,,,,Y,4,2014,20-30,2013,,0.10953,406,0.10953,Y,10953,,,41.70111406,-87.53956286,17031520300,EAST SIDE,"(41.701114, -87.539563)",49,21202,25,602,47
406,less than 20,0,0,2,0,0,0.6,1,M,BLK,N,N,less than 20,less than 20,,,2016,2,2,,2,,,,,,,,,Y,,,less than 20,,,0.10954,406,0.10954,Y,10954,,,41.81320062,-87.6042089,17031390300,KENWOOD,"(41.813201, -87.604209)",5,4301,36,398,10
406,less than 20,0,0,0,0,6,-1.7,0,M,BLK,N,Y,less than 20,less than 20,,,2015,15,15,,10,,,2,2013,,,,,Y,,,20-30,,,0.10939,406,0.10939,Y,10939,,,41.89862482,-87.75201117,17031251100,AUSTIN,"(41.898625, -87.752011)",26,4299,5,585,45
406,less than 20,0,0,3,1,0,-1.6,1,M,BLK,Y,N,less than 20,less than 20,,,2013,7,7,,8,2,2013,,,,,,,Y,,,less than 20,,,0.1094,406,0.1094,Y,10940,,,41.7737922,-87.67622886,17031671400,WEST ENGLEWOOD,"(41.773792, -87.676229)",65,22257,23,282,2
406,20-30,1,2,0,1,3,-0.3,0,M,WWH,Y,Y,20-30,20-30,,,2014,9,9,,9,3,2010,1,2012,,,,,Y,,,20-30,2015,3,0.10947,406,0.10947,Y,10947,,,41.80544677,-87.67865791,17031611500,NEW CITY,"(41.805447, -87.678658)",59,14924,37,788,3
406,less than 20,1,1,0,0,3,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2015,11,11,,11,,,,,,,,,Y,1,2015,less than 20,2015,,0.1095,406,0.1095,Y,10950,,,41.87161905,-87.70555241,17031837300,EAST GARFIELD PARK,"(41.871619, -87.705552)",28,21184,28,36,14
406,less than 20,0,0,0,1,1,0.5,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,3,,5,,,,,,,,,Y,,,less than 20,,,0.10941,406,0.10941,Y,10941,,,41.78310025,-87.60842613,17031420500,WOODLAWN,"(41.7831, -87.608426)",9,22260,60,471,4
406,less than 20,1,1,0,0,2,0,0,M,WWH,N,Y,less than 20,less than 20,,,2015,25,25,,25,,,1,2015,,,,,Y,,,less than 20,2016,,0.10947,406,0.10947,Y,10947,,,41.92785227,-87.73562827,17031200200,HERMOSA,"(41.927852, -87.735628)",21,22615,2,439,17
406,less than 20,0,0,1,1,3,1.2,0,M,WWH,N,Y,less than 20,less than 20,,,2016,8,9,,8,,,1,2013,,,,,Y,,,less than 20,,,0.10949,406,0.10949,Y,10949,,,41.77728716,-87.69334058,17031660600,CHICAGO LAWN,"(41.777287, -87.693341)",64,21867,58,319,31
406,less than 20,0,1,0,0,1,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,3,,7,,,,,,,,,Y,,,less than 20,,,0.10951,406,0.10951,Y,10951,,,41.76630656,-87.59942119,17031841800,GREATER GRAND CROSSING,"(41.766307, -87.599421)",67,22260,60,121,33
406,less than 20,0,0,2,1,0,0.2,1,M,BLK,Y,N,less than 20,less than 20,,,2016,8,8,,7,1,2014,,,,,,,Y,,,less than 20,,,0.10948,406,0.10948,Y,10948,,,41.76221902,-87.73203523,17031650500,WEST LAWN,"(41.762219, -87.732035)",63,4300,58,318,30
406,20-30,1,1,2,1,0,-0.6,1,M,BLK,Y,N,20-30,20-30,,Y,2015,7,7,IL,7,1,2012,,,CHICAGO,IL,60621,,Y,,,20-30,2013,4,0.10953,406,0.10953,Y,10953,,,41.76118071,-87.6398423,17031681300,ENGLEWOOD,"(41.761181, -87.639842)",66,21559,11,511,32
406,20-30,0,0,0,1,24,-3.8,0,M,BLK,N,Y,20-30,20-30,,,2015,11,11,IL,11,,,12,2015,,,,,Y,,,20-30,,,0.10953,406,0.10953,Y,10953,,,41.88427662,-87.73313625,17031260300,WEST GARFIELD PARK,"(41.884277, -87.733136)",27,21572,30,619,23
406,less than 20,0,0,3,1,1,-1.1,0,M,BLK,N,Y,less than 20,less than 20,,,2015,15,15,,15,,,5,2014,,,,,Y,,,less than 20,,,0.10952,406,0.10952,Y,10952,,,41.89110351,-87.76035378,17031251500,AUSTIN,"(41.891104, -87.760354)",26,22216,32,673,45
406,less than 20,0,1,1,0,0,0.5,0,M,BLK,N,N,less than 20,less than 20,,,2015,7,4,,31,,,,,,,,,Y,,,20-30,,,0.10942,406,0.10942,Y,10942,,,41.77603987,-87.64954795,17031681000,ENGLEWOOD,"(41.77604, -87.649548)",66,21559,11,436,2
406,less than 20,1,1,1,1,2,-0.4,0,M,BLK,N,Y,less than 20,less than 20,,,2016,2,2,,2,,,1,2015,,,,,Y,,,less than 20,2013,,0.1095,406,0.1095,Y,10950,,,41.80762022,-87.62142975,17031381400,GRAND BOULEVARD,"(41.80762, -87.62143)",4,21192,10,448,9
406,less than 20,0,0,1,1,0,2.5,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,2,,1,,,,,,,,,Y,,,less than 20,,,0.10944,406,0.10944,Y,10944,,,41.78301351,-87.61327769,17031420600,WOODLAWN,"(41.783014, -87.613278)",9,22260,60,331,4
406,20-30,0,1,2,0,0,0.6,2,F,BLK,Y,Y,20-30,20-30,,,2016,18,11,IL,11,1,2013,1,2008,,,,,Y,1,2008,20-30,,,0.10942,406,0.10942,Y,10942,,,41.89915381,-87.62621204,17031081201,NEAR NORTH SIDE,"(41.899154, -87.626212)",37,21182,6,104,36
406,less than 20,0,0,1,1,4,1.1,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,10,10,,10,1,2014,1,2016,,,,,Y,,,less than 20,,,0.10941,406,0.10941,Y,10941,,,41.84932736,-87.73202175,17031843400,NORTH LAWNDALE,"(41.849327, -87.732022)",30,21569,57,125,28
406,less than 20,0,0,3,0,0,0.9,0,M,BLK,N,N,less than 20,less than 20,,,2016,6,6,,6,,,,,,,,,Y,,,less than 20,,,0.10953,406,0.10953,Y,10953,,,41.75484549,-87.61016852,17031691400,GREATER GRAND CROSSING,"(41.754845, -87.610169)",67,21546,61,496,32
406,less than 20,2,0,2,1,0,-1.5,0,M,BLK,N,N,less than 20,less than 20,,,2014,2,2,,2,,,,,,,,,Y,,,20-30,2015,,0.10944,406,0.10944,Y,10944,,,41.82020197,-87.61009737,17031380100,GRAND BOULEVARD,"(41.820202, -87.610097)",4,4301,36,583,10
406,20-30,1,1,1,1,8,-2.4,1,M,BLK,N,Y,20-30,20-30,,Y,2015,11,11,,14,,,11,2015,CHICAGO,IL,60607,,Y,,,20-30,2015,,0.10946,406,0.10946,Y,10946,,,41.87735974,-87.70356215,17031271200,EAST GARFIELD PARK,"(41.87736, -87.703562)",28,21184,28,737,23
406,less than 20,1,1,1,1,1,-1.9,0,M,BLK,Y,Y,less than 20,less than 20,,,2016,4,4,,4,1,2011,1,2011,,,,,Y,1,2011,less than 20,2013,3,0.10949,406,0.10949,Y,10949,,4,41.75353017,-87.56018712,17031431301,SOUTH SHORE,"(41.75353, -87.560187)",39,22538,24,246,37
406,less than 20,0,0,3,1,1,1.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,24,24,,24,,,,,,,,,Y,,,less than 20,,,0.10946,406,0.10946,Y,10946,,,42.01605071,-87.67332164,17031010202,ROGERS PARK,"(42.016051, -87.673322)",10,21853,9,489,5
405,less than 20,0,0,3,0,0,0.9,1,F,BLK,N,N,less than 20,less than 20,,,2016,31,,,31,,,,,,,,,N,,,less than 20,,,0.10929,405,0.10929,Y,10929,,,,,, ,,,,,,
405,less than 20,0,0,3,1,1,1,0,M,WWH,Y,Y,less than 20,less than 20,,,2015,31,,,31,2,2015,1,2014,,,,,N,,,less than 20,,,0.10934,405,0.10934,Y,10934,,,,,, ,,,,,,
405,less than 20,0,0,2,0,0,0.7,2,M,BLK,N,N,less than 20,less than 20,,,2016,31,6,,31,,,,,,,,,N,,,less than 20,,,0.10936,405,0.10936,Y,10936,,,,,, ,,,,,,
405,20-30,0,2,1,0,0,0,1,F,BLK,N,N,20-30,20-30,,,2015,31,5,,22,,,,,,,,,N,1,2010,20-30,,,0.10935,405,0.10935,Y,10935,,,,,, ,,,,,,
405,less than 20,1,1,2,1,0,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,3,,6,,,,,,,,,N,,,20-30,2014,,0.10933,405,0.10933,Y,10933,,,,,, ,,,,,,
405,less than 20,0,0,2,1,0,0.7,1,M,BLK,Y,N,less than 20,less than 20,,,2016,31,15,,31,1,2016,,,,,,,N,,,less than 20,,,0.1093,405,0.1093,Y,10930,,,,,, ,,,,,,
405,less than 20,0,0,2,0,0,-0.4,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,5,,31,,,,,,,,,N,,,less than 20,,,0.10922,405,0.10922,Y,10922,,,,,, ,,,,,,
405,20-30,1,1,1,1,1,-0.2,1,M,BLK,Y,Y,20-30,20-30,,,2015,31,4,,31,1,2012,1,2013,CALUMET CITY,IL,60409,,N,1,2011,20-30,2014,3,0.10927,405,0.10927,Y,10927,,,,,, ,,,,,,
405,less than 20,0,0,3,0,0,0,3,M,BLK,Y,N,less than 20,less than 20,,,2014,31,,,22,3,2015,,,,,,,N,,,20-30,,,0.10927,405,0.10927,Y,10927,,,,,, ,,,,,,
405,20-30,0,0,3,1,0,-0.2,2,M,BLK,Y,Y,20-30,20-30,,,2016,31,2,,31,3,2016,1,2011,,,,,N,,,20-30,,,0.1093,405,0.1093,Y,10930,,,,,, ,,,,,,
405,less than 20,0,0,4,0,0,0.9,0,M,BLK,N,N,less than 20,less than 20,,,2015,31,,,31,,,,,,,,,N,,,less than 20,,,0.10936,405,0.10936,Y,10936,,,,,, ,,,,,,
405,less than 20,0,0,3,1,0,3,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,25,,24,,,,,,,,,Y,2,2015,less than 20,,,0.10919,405,0.10919,Y,10919,,,,,, ,,,,,,
405,less than 20,0,0,1,1,0,0.8,0,M,BLK,Y,N,less than 20,less than 20,,,2015,31,20,,31,2,2012,,,,,,,N,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,,,, ,,,,,,
